Coluna ID,Matrícula do Usuário Cadastrante,Origem,UGB/DESC_GG (Nível 2),GERENCIA/AREA FABRICA (Nível 3),DEPARTAMENTO (Nível 5),Descrição,Nível do Acidente,Momento
103507,216314,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"Ao movimentar a ponte rolante 107, o operador observou a queda de uma porca de aproximadamente 35 gramas.",2,2019-01-10 21:20:00
167984,197014,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"Após o desligamento de máquina, o carro de descarga do laminador 707 abaixou as placas e a espula sobre o carro, caindo sobre o PIT do elevador de espulas.",1,2019-01-01 07:30:00
163356,106258,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"AO MANOBRAR A EMPILHADEIRA NA ÁREA DO FORNO EBNER 7, A EMPILHADEIRA ATINGIU A CHAPARIA DO FORNO E O ESPELHO INSTALADO NA LATERAL DO FORNO",2,2019-01-27 11:20:00
154966,140979,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"DURANTE O PROCESSO DE FLUSHING, HOUVE UM TRANSBORDO DE DE APROXIMADAMENTE 10.000 LITROS DE ÓLEO DO TANQUE DE LODO DO LAMINADOR 701.",3,2019-01-20 21:00:00
190279,143686,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,Base do sensor de aproximação da ponte rolante 111 e 37 amassado.,1,2019-01-20 05:30:00
195374,143686,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"Durante o acoplamento do cone na espula para teste da bobinadeira, a espula caiu no piso do pit de saída.",1,2019-01-24 04:40:00
195385,143686,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"Durante a operação de ponte , operador notou que o sensor de aproximação das ponte 111 havia se desprendido da estrutura, ficando preso pelo cabo de alimentação.",2,2019-01-24 02:20:00
204780,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"DURANTE O DESLOCAMENTO DA ÁREA DO LAMINADOR 707 PARA A ÁREA DA MONTAGEM DE CILINDROS, O EMPREGADO PISOU SOBRE RESPINGOS DE ÓLEO NO PISO, VINDO A SE DESEQUILIBRAR. ",4,2019-01-29 12:30:00
205668,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,Ao efetuar o religamento do laminador 707  a espula que estava acoplada no cone da bobinadeira caiu sobre o carro de saída.,1,2019-01-30 15:40:00
210220,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"O COLABORADOR APÓS FIXADO AS CINTAS DE IÇAMENTO APOIO DO LAMINADOR 702, SE AFASTOU DA CARGA E INICIOU O PROCESSO DE TRACIONAMENTO DA CINTA (A CARGA NÃO ESTAVA SUSPENSA). AO TRACIONAR, PERCEBEU QUE UMA DAS CINTAS SE DESPRENDEU DA TRAVA DO SUPORTE DO SUPORTE DO BALANCIM. IMEDIATAMENTE ELE AFROUXOU A CINTA E POSICIONOU A CINTA CORRETAMENTE.
",1,2019-01-02 09:45:00
211840,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"AO ROLAR O ROLO NO CARRO DE ENTRADA NO LAMINADOR 701, O MESMO SE SOLTOU DO BRAÇO. ",1,2019-01-04 18:40:00
251861,140984,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"AO REALIZAR A MOVIMENTAÇÃO DA ESPULA NA ESTEIRA DO LAMINADOR COSIM, A MESMA SE DESPRENDEU VINDO CAIR NO PIT DO LAMINADOR.",1,2019-01-01 01:30:00
231175,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,Ao transitar pela rua próximo a sala do Sistema Anti-Incêndio dos Laminadores 706/707 foi constatado que a chaparia de fechamento do pavilhão estava caindo sobre o evaporador do sistema de ar condicionado.,1,2019-01-19 10:00:00
232194,140979,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"DURANTE O PROCESSO DE LAMINAÇÃO NO LAMINADOR COSIM,HOUVE UM PRINCIPIO DE INCÊNDIO APOS RUPTURA DO MATERIAL.",3,2019-01-19 22:35:00
226573,142545,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"AO DESACOPLAR O CONE DA DUPLAMAT I , O MESMO VEIO A QUEBRAR E SAIR JUNTO A ESPULA",1,2019-01-13 12:00:00
221916,141368,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF002 - FCA-FOLHAS LAM.FRIO,"AO FAZER O ABASTECIMENTO DO RACK DE ESPULA, A TENAZ VEIO A COLIDIR NO PAINEL DE COMANDO DO RACK",1,2019-01-12 00:30:00
224563,141515,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Ao transportar carrinho com bobina de aluminio, um dos varões que estava no carrinho escapou de sua posição, causando a queda da bobina.  ",1,2019-01-13 04:00:00
256121,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Ao verificar o sensor do braço do bobinador da máquina de corte Universal 2,  o empregado solicitou o acionamento para o operador. Quando o equipamento foi acionado, houve o deslocamento da trava atingindo o dedo do empregado, gerando lesão.",4,2019-01-04 02:50:00
262552,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Ao fazer a retirada do eixo expansor do núcleo da bobina na Sepamat 1 o mesmo veio a cair apos a retirada da bobina com o carro de extrator ,1,2019-01-09 12:00:00
210071,231661,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,AO REALIZAR A MONTAGEM DA GILETE NO SUPORTE O EMPREGADO PERCEBEU QUE A MESMA HAVIA CORTADO SUA LUVA,1,2019-01-02 01:00:00
197700,126007,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Empilhadeira ao transitar ao redor do forno Ebner 6 danificou uma viga deixando a mesma levantada.,1,2019-01-25 09:30:00
189235,141590,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Vazamento de produto químico(Gengard da Suez) para torre de refrigeração na  entrada da Embalagem 1300,1,2019-01-18 09:00:00
179512,106292,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Ao transitar próximo ao forno empregado pisou em uma  chaparia que estava com a fixação quebrada, vindo a se desequilibrar.",4,2019-01-10 10:20:00
107570,231661,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"DURANTE PROCESSO DE ABASTECIMENTO DE ROLO COM O CARRO DE ENTRA NA SEPAMAT III, OCORREU O FECHAMENTO IRREGULAR DO CONE DO DESBOBINADOR AUTOMATICAMENTE, DANIFICANDO A LATERAL DO ROLO.",1,2019-01-14 11:45:00
106988,197658,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Ao movimentar a empilhadeira na área dos fornos a mesma colidiu com o guarda corpo.,1,2019-01-13 14:00:00
153278,141590,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Ao acessar prédio de verniz para descarregar pallet com solvente empilhadeira embarrou no trilho do portão de acesso. Não houve danos a empilhadeira e ao portão ,1,2019-01-19 12:50:00
81133,106605,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Ao realizar inspeção na área foi constatado que o pallet de transporte dos roletes de contato da Sepamat 01 estava quebrado, e o rolete estava posicionado no solo.",1,2019-01-13 08:00:00
292180,143946,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Durante movimentação com a ponte rolante 19, o Gancho C que estava vazio esbarrou na cabine da ponte, danificando o cajado com ponta magnética que estava preso ao corpo do gancho C ",1,2020-02-03 02:00:00
288025,143439,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,AO REALIZAR A EMENDA NA FOLHA NA SEPAMAT 2 O EMPREGADO DEIXOU CAIR O BORRIFADOR VINDO A QUEBRAR O MESMO,1,2019-01-29 20:41:00
287569,216314,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"AO REALIZAR A COMPACTAÇÃO DA SUCATA NA CAIXA COM O PESO ÁREA DA SEPAMAT 2, O PESO VEIO A ENCOSTAR NO GUARDA CORPO MÓVEL QUE ESTAVA ALOCADO AO LADO DA CAIXA, GERANDO DANO NO GUARDA CORPO.",1,2019-01-29 03:45:00
326616,106053,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Empilhadeira ao realizar manobras de transporte de rolos próximo ao Fornos Ebner 2, colidiu com barreira fixa protetora do carro do forno ",1,2020-02-28 14:00:00
421385,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,Controle Remoto ponte rolante 115 deixado na gaiola de forno e foi enfornado no forno guinea 3 junto a carga de bobinas de alumínio onde danificou somente o controle remoto.,1,
390369,143946,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Durante a atividade de descarregamento das bobinas na Sepamat 1, que vinha sendo feito no manual com acompanhamento da manutenção devido problemas apresentado anteriormente, a maquina reconheceu a sequencia da lógica após fechar as travas do eixo com bobina, onde a próxima etapa seria o portal se afastar da máquina. Ao acionar o sistema automático as travas que seguram o eixo se abriram, causando a queda dos eixos.",1,2020-02-08 08:38:00
364310,144063,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF003 - FCA-FOLHA AUXILIARES,"Dispositivo de Nylon, utilizado no nivelamento de bobinas para confecção de  emendas na folha de Al. (Máquina Sepamat III), veio a cair da base superior da Máquina, danificando um botão do painel inferior interno da mesma.",1,2020-02-19 06:50:00
376785,143946,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF004 - FCA-FOLHAS REVEST,Luminária externado prédio da Polytype apresentou um pequeno foco de incêndio ,1,2020-02-27 20:00:00
185675,237301,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF004 - FCA-FOLHAS REVEST,EMPREGADO AO SE DESLOCAR NA ÁREA SE DEPAROU COM UMA CHAPA EMPENADA E AO DESVIAR O MESMO RESVALOU O BRAÇO NO TAMBOR QUE FICA AO LADO DA MÁQUINA.,1,2019-01-16 14:45:00
223431,237301,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LF004 - FCA-FOLHAS REVEST,"Durante a translação do carro de abastecimento da Universal 1, o mesmo estava com vazamento de óleo.",1,2019-01-12 14:30:00
229261,214238,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"AO MOVIMENTAR O CARRO DE SAÍDA NO AUTOMÁTICO O MESMO NÃO PAROU NO DEPOSITO 1 CONFORME COMANDO DO OPERADOR, VINDO A PASSAR PARA DEPOSITO 2 AONDE COLIDIU COM UMA ESPULA VINDO A CAIR.",1,2019-01-17 18:56:00
218999,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao retirar o rolo do cavalete com a ponte rolante, o rolo veio a esbarrar na lateral do cavalete. Sem perdas materiais.",1,2019-01-08 13:45:00
249854,142956,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao fazer o posicionamento do rolo na entrada do Laminador Universal I, a espula enroscou no cone louco lado operador vindo a arrastar o material durante o ajuste, fazendo com que o rolo se desprendesse no lado oposto quase vindo a cair ao chão.",1,2019-01-29 16:20:00
251426,105602,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao realizar manutenção no laminador Universal 2 , constatou que a esteira transportadora de espula passou do limite e derrubou espula no pit .",1,2019-01-01 02:50:00
182401,214238,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,DESCARGA DE APROXIMADAMENTE 600 Kg DE CO² NA SALA DE FILTRAGEM DO LUNI 1 (SEM INDÍCIOS DE PRINCÍPIO DE INCÊNDIO). ,2,2019-01-13 15:00:00
199455,142956,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao acessar a plataforma de inspeção da Duplomat IV, o empregado quase caiu, devido ao excesso de óleo na chapa piso da plataforma.",3,2019-01-26 05:40:00
203955,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao retirar o Apoio do Luni 2, o empregado esqueceu de retirar uma das mangueiras do apoio inferior do lado de acionamento e a  mesma veio a romper",1,2019-01-30 05:00:00
92896,214238,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Guarda-corpo próximo a duplamat IV encontra-se amassado e com a base danificada,1,2019-01-30 19:00:00
154494,221292,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,PONTE ROLANTE 142 AO RETIRAR CAIXA DO DESENROLADOR DE SUCATAS DO LUNI 2  VEIO A COLIDIR E DANIFICAR A PROTEÇÃO DE MAQUINA.,1,2019-01-20 07:30:00
108106,143202,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000," Ao acionar o transporte de espula no Luni 2,veio a ocorrer queda de espula no PIT",2,2019-01-16 03:30:00
104873,175637,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Ao realizar a transferência de óleo do tanque da unidade de pulverização para o recipiente de armazenamento temporário observou-se que havia um vazamento de óleo caindo no piso. ,1,2019-01-12 10:20:00
154595,140040,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao retirar a caixa com sucatas com a ponte rolante 142, a mesma encostou em um painel inoperante do Laminador Universal que veio a cair.",1,2019-01-20 07:40:00
165157,143202,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao realizar a introdução do rolo com o auxilio do carro de transporte na Duplomat IV,veio ocorrer a queda do rolo sobre o carro",3,2019-01-29 08:00:00
354489,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao abrir a porta de acesso aos motores do laminador universal 2, a mesma veio a se soltar dos trilhos.",1,2020-02-12 05:30:00
357150,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Ao abastecer o magazine da Sepamat 5 o rolo encostou na base.,1,2020-02-13 10:15:00
359462,142956,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Derramamento de óleo no piso devido vazamento no sistema de baixa pressão do Luni 2, vazamento de 20 litros aproximadamente e ficou restrito a área impermeável com esgotamento pelo próprio porão.",3,2020-02-16 10:00:00
420507,140040,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Óleo de duplar saindo em excesso pelo bico de pressurização na Duplomat 4, vindo a cair no piso.",1,2020-02-29 11:45:00
413319,245980,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"BOMBA DE OLEO DA FILTRAGEM DO LAMINADOR UNIVERSAL 2,  VAZOU OLEO DE LAMINAR CAINDO NA FILTRAGEM E ADENTRANDO AO PORÃO",1,2020-02-23 14:00:00
410948,141636,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Quebra do pino central da válvula que aciona subir/descer do trilho (guarda corpo),1,2020-02-22 17:00:00
435539,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao conectar a trava nas presilhas do moitão da ponte rolante 142, uma das hastes da trava quebrou-se",1,2020-02-09 23:00:00
428098,142956,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Durante a movimentação do transportador de espula no Luni 2 que foi realizada manualmente, o sensor que indica a posição da esteira na entrada do laminador não atuou. Sem essa indicação, o empregado deu sequência ainda de forma manual no comando de movimentação da esteira e a espula caiu sobre a tubulação do exaustor de refile.",1,2020-02-04 10:40:00
424428,106512,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"NA DESMONTAGEM DO CONE LIVRE DO BOBINADOR DO LAMINADOR UNIVERSAL 2 PELA MANUTENÇÃO, HOUVE UM PEQUENO VAZAMENTO DE OLEO RESIDUAL DE LUBRIFICAÇÃO. ",1,2020-02-01 07:00:00
306990,114705,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Vazamento de óleo no piso próximo ao tanque da Dupladeira. ,1,2020-02-14 09:05:00
310951,140040,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao movimentar a mesa de reunião, o empregado encostou o dedo da mão esquerda no parafuso de fixação do pé da mesa sem causar lesão.",1,2020-02-16 14:00:00
310579,140040,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Rolos encostado um no outro causando perdas de material em mantas.,1,2020-02-16 08:00:00
310610,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Ao entrar na cabine tropeçou no suporte do flip chart.,4,2020-02-16 10:00:00
319816,142956,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Vazamento de óleo no motor do carro da troca de cilindros,1,2020-02-23 12:00:00
283055,141636,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Respingos de óleo de laminar em cima do exaustor da Duplamat 4,1,2019-01-26 02:00:00
300822,142956,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,O empregado escorregou o pé levemente ao entrar no escritório da célula zero devido o piso estar molhado em decorrência da chuva. A aguá entrou pelas frestas da porta.,4,2020-02-08 21:45:00
303121,221292,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao realizar a inspeção no material o empregado veio a quase pisar em um vão entre as chapas piso.,Ao realizar a inspeção no material o empregado veio a quase pisar em um vão entre as chapas piso.",4,2019-01-20 10:00:00
267642,143202,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,Tubulação de exaustão de refile do Laminador Universal II apresentando vazamento de óleo,4,2019-01-12 12:00:00
270449,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao posicionar o rolo no cavalete com a tenaz, um dos lados da espula ficou mal posicionada vindo a  escapar danificando parte da lateral do material",1,2019-01-16 01:30:00
271051,141636,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN004 - FCA-FOLHAS 2000,"Ao retirar o cilindro de apoio da máquina, a trava do cilindro de apoio inferior lado operador não retraiu danificando a mesma.",1,2019-01-16 10:40:00
281256,141515,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,"AO ACOMODAR 01 CARRINHO DE BOBINAS NO PONTO 6 DE PRODUÇÃO NA EMBALAGEM DE FOLHAS 2000, CARRINHO ENROSCOU EM CHAPA DE AÇO DO PONTO VINDO A CAIR DA CHAPA DE AÇO NO PISO DE TACO.",1,2019-01-22 17:15:00
313780,143439,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,Bobinas depositadas em rack com os vergalhões invadindo a faixa de pedestre ,1,2020-02-19 15:45:00
427991,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,"avaria na chaminé do Forno de Recozimento número dois, permitiu a passagem das chamas dos queimadores que iniciou a combustão da manta térmica",1,2020-02-04 03:30:00
427479,141590,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,Durante o descarregamento de bobina na Slitter as tiras tombaram sobre o carro de transporte após abertura do braço superior ,1,2020-02-03 07:00:00
412966,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,"Ao abrir a porta do Forno de Recozimento 03, a mesma veio a travar entortando o trilho guia da porta, devido a trava estar acionada.",1,2020-02-23 18:00:00
100509,143439,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,AO DESCARREGAR AS BOBINAS DO BOBINADOR 1 DA SLITTER O CARRO DE SAÍDA ESTAVA FORA DE POSIÇÃO VINDO A COLIDIR O BRAÇO DO BOBINADOR COM A PROTEÇÃO DAS ENGRENAGENS,1,2019-01-06 13:00:00
107716,143946,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,"Após soltar a sucata de rolo no chão foi elevar o moitão da ponte. Neste momento a cinta enroscou na sucata, fazendo um balanço e enganchando no carrinho que armazenava  uma bobina, derrubando-a.",1,2019-01-14 19:10:00
154513,245980,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,"PISTOLA DE INFLAÇÃO DE EIXOS EXPANSORES DA SEPAMAT 4 / 5 COM MANÔMETROS DANIFICADOS, E EM MÁS CONDIÇÕES DE CONSERVAÇÃO.",1,2019-01-20 10:00:00
62178,221292,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,"AO APROXIMAR A MÃO DO BOBINADOR DA MÁQUINA DE CORTE SEPAMAT 1, O EMPREGADO VEIO A PRENDER O ANTEBRAÇO ENTRE O MATERIAL EM BOBINAMENTO E O ROLETE DE SUPORTE INFERIOR.",5,2018-01-27 03:07:00
191752,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,"LUMINÁRIA DE LED INTERNA DA SEPAMAT V, DESPRENDEU-SE DO SEU PONTO DE FIXAÇÃO OCASIONANDO A QUEDA DA MESMA.",1,2019-01-21 20:40:00
183346,141590,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,"Ao enfornar a carga de bobinas no forno FR2, o vergalhão enroscou na lateral do forno, com isso derrubou a bobina em cima da bobina inferior",1,2019-01-14 08:40:00
256574,141590,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,1LN005 - FCA-FOLHAS 2000 AUX.,Ao deslocar a balança para local de descarregamento da Sepamat 4 o eixo expansor caiu do suporte,1,2019-01-03 21:00:00
185669,142545,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,3LF001 - FCA-LAM. FOLHA GERAL,"Ao movimentar a cadeira, ocorreu um desequilíbrio e quase queda do funcionário",1,2019-01-16 14:00:00
196744,105602,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,3LF001 - FCA-LAM. FOLHA GERAL,"Ao realizar a atividade com a Ponte Rolante 83 no momento de elevação da peça ocorreu a deformação de aço, o qual travou na polia.",1,2019-01-24 15:30:00
95799,142545,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,3LF001 - FCA-LAM. FOLHA GERAL,"Durante a abertura da persiana do escritório da Laminação de Folhas Estreita, ocorreu a queda do suporte da cortina",3,2019-01-03 15:00:00
92150,250875,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,2LF001 - FCA-M. LAM. FOLHAS,Ocorreu um pequeno vazamento na bomba do chiller do medidor de espessura  do luni 1,1,2019-01-29 09:10:00
154635,237301,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,2LF001 - FCA-M. LAM. FOLHAS,Ao passar pela área de circulação da laminação de folhas o empregado observou o desprendimento do reboco da parede.,1,2019-01-20 15:00:00
205228,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,2LF001 - FCA-M. LAM. FOLHAS,LUMINARIA DO PAVILHÃO DA EXPEDIÇÃO SE INCENDIOU,1,2019-01-30 13:00:00
257083,106481,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,2LF001 - FCA-M. LAM. FOLHAS,"Ao subir na plataforma móvel de acesso a gaiola do laminador, o colaborador se desequilibrou devido a instabilidade da mesma. sendo assim, realizou uma inspeção na plataforma e constatou que uma das bases havia quebrado.",4,2019-01-04 14:30:00
233597,237301,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,2LF001 - FCA-M. LAM. FOLHAS,"TUBULAÇÃO PRÓXIMO AO ACESSO DO PONTO 13 ESTA COM CORROSÃO, O QUE ESTA OCASIONANDO VAZAMENTO CONTÍNUO DE ÁGUA.",1,2019-01-20 14:00:00
414978,144222,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,2LF001 - FCA-M. LAM. FOLHAS,ao efetuar o tranporte do drive para local de descanso o mesmo veio a bater com a roda no desnível do piso e veio a desprender a roda causando a quase queda do drive no chão,1,2020-02-25 10:00:00
421746,255107,DD13,TRANSF. PLÁSTICA,LAMINAÇÃO FOLHAS,2LF001 - FCA-M. LAM. FOLHAS,O EMPREGADO AO REALIZAR ATIVIDADE DE MEDIÇÃO DA ESTRUTURA DO LAMINADOR AO SE LOCOMOVER TROPEÇOU NA CHAPA PISO SOLTA VINDO A SE DESEQUILIBRAR POR UM MOMENTO,1,
